location_id,location_name,province,season,season_type,crop_type,lat,lon,ndvi,evi,ndwi,ndre,lai,bsi,ndvi_std,ndvi_min,ndvi_max,temp_celsius,rainfall_mm,soil_moisture,crop_stress_label
KP16,Kohat,KPK,Rabi_2018,rabi,wheat,33.5869,71.4414,0.2554,0.166,-0.3228,0.2609,1.277,0.0781,0.0366,0.1999,0.3262,20.2,139.9,20.3,Healthy
KP17,Lakki Marwat,KPK,Rabi_2018,rabi,wheat,32.6072,70.9122,0.1933,0.133,-0.2697,0.1864,0.966,0.0958,0.0388,0.1358,0.2625,17.5,125.0,21.0,Stressed
KP19,Mansehra,KPK,Rabi_2018,rabi,wheat,34.3297,73.2003,0.1355,0.0863,-0.2197,0.1358,0.678,0.1221,0.0455,0.0979,0.2566,20.6,115.1,21.8,Diseased
KP20,Shangla,KPK,Rabi_2018,rabi,rice,34.9167,72.8333,0.4246,0.1627,-0.5142,0.4326,2.123,0.0505,0.1416,0.1956,0.7389,21.3,100.2,17.5,Healthy
KP21,Swabi,KPK,Rabi_2018,rabi,sugarcane,34.12,72.47,0.2897,0.1799,-0.3301,0.2892,1.449,0.034,0.1014,0.1499,0.5002,15.5,113.5,20.2,Healthy
KP18,Malakand,KPK,Rabi_2018,rabi,rice,34.5653,71.9306,0.3773,0.1848,-0.4178,0.3783,1.886,0.0173,0.0743,0.2644,0.5488,20.1,84.6,18.9,Healthy
KP22,Tank,KPK,Rabi_2018,rabi,wheat,32.2167,70.3833,0.2296,0.1521,-0.312,0.2207,1.148,0.1044,0.0443,0.1582,0.3106,19.7,47.8,20.4,Healthy
KP23,Tor Ghar,KPK,Rabi_2018,rabi,rice,34.7167,73.0833,0.3674,0.1893,-0.4672,0.379,1.837,0.1102,0.0815,0.282,0.5495,19.5,89.3,18.2,Healthy
PB01,Lahore,Punjab,Kharif_2018,kharif,wheat,31.5204,74.3587,0.2278,0.1628,-0.2787,0.2406,1.139,0.051,0.0821,0.1117,0.3626,34.5,349.5,20.9,Healthy
PB05,Rawalpindi,Punjab,Kharif_2018,kharif,wheat,33.5651,73.0169,0.1805,0.1241,-0.2515,0.1881,0.903,0.1097,0.0333,0.139,0.2421,28.7,320.7,21.3,Stressed
PB02,Faisalabad,Punjab,Kharif_2018,kharif,cotton,31.4187,73.0791,0.1749,0.1028,-0.2536,0.1901,0.874,0.0989,0.0394,0.1028,0.2216,30.5,287.9,21.3,Stressed
PB08,Sargodha,Punjab,Kharif_2018,kharif,wheat,32.0836,72.6711,0.1897,0.116,-0.2833,0.2082,0.949,0.1119,0.0392,0.1118,0.2484,29.2,318.1,20.8,Stressed
PB04,Gujranwala,Punjab,Kharif_2018,kharif,rice,32.1877,74.1945,0.1598,0.1032,-0.2332,0.1737,0.799,0.1027,0.0397,0.087,0.2294,32.8,202.8,21.6,Stressed
PB06,Sialkot,Punjab,Kharif_2018,kharif,rice,32.4945,74.5229,0.1679,0.1029,-0.233,0.1835,0.839,0.1114,0.0392,0.0915,0.236,29.4,345.2,21.6,Stressed
PB03,Multan,Punjab,Kharif_2018,kharif,wheat,30.1978,71.4711,0.1063,0.0716,-0.2183,0.1259,0.532,0.1539,0.0228,0.0647,0.1388,28.9,270.3,21.8,Diseased
PB07,Bahawalpur,Punjab,Kharif_2018,kharif,cotton,29.3956,71.6836,0.2204,0.1536,-0.2956,0.2362,1.102,0.0976,0.0382,0.1607,0.2826,26.8,250.0,20.7,Healthy
PB10,Rahim Yar Khan,Punjab,Kharif_2018,kharif,cotton,28.4202,70.2952,0.1471,0.1042,-0.2398,0.1586,0.736,0.1153,0.0367,0.0782,0.2108,30.2,329.1,21.5,Stressed
PB13,Okara,Punjab,Kharif_2018,kharif,wheat,30.8107,73.4597,0.1294,0.0904,-0.2208,0.1435,0.647,0.1259,0.0371,0.0293,0.1749,30.0,349.2,21.7,Diseased
PB14,Pakpattan,Punjab,Kharif_2018,kharif,cotton,30.3436,73.3873,0.1343,0.1042,-0.2116,0.1488,0.671,0.1101,0.0333,0.05,0.1883,29.2,226.9,21.9,Diseased
PB09,Sahiwal,Punjab,Kharif_2018,kharif,sugarcane,30.6706,73.1064,0.2402,0.1592,-0.3126,0.2602,1.201,0.0744,0.0485,0.1623,0.3403,30.9,276.5,20.4,Healthy
PB11,Jhang,Punjab,Kharif_2018,kharif,wheat,31.2681,72.3181,0.1615,0.1074,-0.253,0.1801,0.808,0.1129,0.0364,0.0991,0.2279,28.0,278.0,21.3,Stressed
PB12,Sheikhupura,Punjab,Kharif_2018,kharif,rice,31.7167,73.985,0.1767,0.1122,-0.2543,0.1907,0.884,0.0982,0.058,0.0024,0.2851,32.2,280.9,21.3,Stressed
PB15,Attock,Punjab,Kharif_2018,kharif,wheat,33.7667,72.3667,0.3114,0.2093,-0.3611,0.3308,1.557,0.0777,0.0536,0.2114,0.4103,29.2,281.1,19.7,Healthy
PB16,Bahawalnagar,Punjab,Kharif_2018,kharif,cotton,29.9958,73.2531,0.1602,0.1185,-0.2363,0.1743,0.801,0.1058,0.0343,0.0769,0.2134,31.2,369.5,21.5,Stressed
PB17,Chakwal,Punjab,Kharif_2018,kharif,wheat,32.9328,72.8553,0.176,0.114,-0.2575,0.1915,0.88,0.1239,0.0414,0.1146,0.2524,29.4,268.2,21.2,Stressed
PB21,Hafizabad,Punjab,Kharif_2018,kharif,rice,32.0708,73.6886,0.1532,0.0922,-0.2434,0.1684,0.766,0.1139,0.0342,0.0944,0.1974,30.7,362.2,21.4,Stressed
PB22,Kasur,Punjab,Kharif_2018,kharif,rice,31.1181,74.4503,0.1236,0.0894,-0.2068,0.1321,0.618,0.1231,0.0388,0.0748,0.1912,31.0,311.7,22.0,Diseased
PB20,Gujrat,Punjab,Kharif_2018,kharif,rice,32.5736,74.0789,0.1347,0.0899,-0.1987,0.1498,0.674,0.102,0.0279,0.084,0.182,27.0,255.4,22.1,Diseased
PB18,Chiniot,Punjab,Kharif_2018,kharif,sugarcane,31.7192,72.9783,0.1444,0.089,-0.2444,0.1645,0.722,0.1276,0.0249,0.0951,0.1862,28.4,287.3,21.4,Diseased
PB19,DG Khan,Punjab,Kharif_2018,kharif,wheat,30.0496,70.6358,0.1786,0.126,-0.2609,0.1939,0.893,0.1055,0.0467,0.075,0.2619,26.7,315.4,21.2,Stressed
PB24,Khushab,Punjab,Kharif_2018,kharif,wheat,32.2989,72.3522,0.1812,0.1209,-0.2679,0.196,0.906,0.1034,0.0392,0.1033,0.2241,29.5,224.0,21.1,Stressed
PB25,Layyah,Punjab,Kharif_2018,kharif,cotton,30.9617,70.9439,0.1258,0.0935,-0.2092,0.142,0.629,0.1237,0.0255,0.0815,0.1735,29.1,231.2,21.9,Diseased
PB23,Khanewal,Punjab,Kharif_2018,kharif,wheat,30.3014,71.9322,0.2274,0.1591,-0.3119,0.2509,1.137,0.097,0.0556,0.1453,0.34,28.9,218.1,20.4,Healthy
PB26,Lodhran,Punjab,Kharif_2018,kharif,wheat,29.5333,71.6333,0.1753,0.1283,-0.2606,0.183,0.877,0.115,0.0435,0.1028,0.2365,30.6,230.9,21.2,Stressed
PB29,Muzaffargarh,Punjab,Kharif_2018,kharif,cotton,30.0736,71.1925,0.1487,0.104,-0.2411,0.1621,0.744,0.1156,0.0344,0.0786,0.2115,32.0,291.7,21.5,Stressed
PB27,Mandi Bahauddin,Punjab,Kharif_2018,kharif,sugarcane,32.5864,73.4917,0.1859,0.1152,-0.2561,0.1985,0.93,0.0877,0.0402,0.1137,0.2351,26.9,259.2,21.2,Stressed
PB30,Narowal,Punjab,Kharif_2018,kharif,rice,32.1003,74.8753,0.1815,0.1299,-0.2568,0.1937,0.908,0.1011,0.0613,0.1388,0.3057,31.2,339.2,21.2,Stressed
PB31,Toba Tek Singh,Punjab,Kharif_2018,kharif,sugarcane,30.9667,72.4833,0.2276,0.1509,-0.314,0.2408,1.138,0.0875,0.0772,0.1241,0.3752,30.9,264.3,20.4,Healthy
PB28,Mianwali,Punjab,Kharif_2018,kharif,wheat,32.5853,71.5436,0.2521,0.1699,-0.3241,0.268,1.261,0.0962,0.0653,0.1309,0.3908,29.0,284.2,20.2,Healthy
PB32,Vehari,Punjab,Kharif_2018,kharif,cotton,30.0442,72.3514,0.1672,0.1297,-0.2422,0.1899,0.836,0.1009,0.0283,0.1274,0.2166,32.5,336.7,21.4,Stressed
PB33,Jhelum,Punjab,Kharif_2018,kharif,wheat,32.9425,73.7258,0.2308,0.137,-0.2977,0.2512,1.154,0.0918,0.0541,0.1346,0.2993,29.5,291.0,20.6,Healthy
PB34,Bhakkar,Punjab,Kharif_2018,kharif,wheat,31.6267,71.0617,0.1301,0.0966,-0.2119,0.1466,0.65,0.1176,0.0338,0.0689,0.192,30.8,283.3,21.9,Diseased
SD01,Karachi,Sindh,Kharif_2018,kharif,cotton,24.8607,67.0011,0.0721,0.0553,-0.1533,0.0831,0.36,0.1296,0.0206,0.0372,0.1184,31.1,229.5,22.7,Diseased
SD02,Hyderabad,Sindh,Kharif_2018,kharif,wheat,25.396,68.3578,0.2185,0.1624,-0.2893,0.2214,1.092,0.0845,0.0472,0.1329,0.293,31.0,219.1,20.8,Healthy
SD04,Larkana,Sindh,Kharif_2018,kharif,rice,27.557,68.2138,0.1226,0.0969,-0.2094,0.1313,0.613,0.116,0.0269,0.0715,0.1673,30.5,305.8,21.9,Diseased
SD03,Sukkur,Sindh,Kharif_2018,kharif,wheat,27.7052,68.857,0.1411,0.113,-0.233,0.1538,0.706,0.1146,0.0254,0.0955,0.1861,25.5,286.8,21.6,Diseased
SD05,Nawabshah,Sindh,Kharif_2018,kharif,sugarcane,26.2442,68.4099,0.1242,0.0973,-0.2129,0.1367,0.621,0.1199,0.0259,0.0753,0.1718,31.4,333.8,21.9,Diseased
SD06,Mirpurkhas,Sindh,Kharif_2018,kharif,rice,25.5281,69.0092,0.1801,0.1292,-0.2625,0.1901,0.901,0.1046,0.0421,0.111,0.2533,33.3,284.4,21.1,Stressed
SD09,Badin,Sindh,Kharif_2018,kharif,rice,24.6556,68.8383,0.1597,0.1184,-0.2383,0.1662,0.798,0.1059,0.0404,0.091,0.2192,29.0,265.3,21.5,Stressed
SD07,Khairpur,Sindh,Kharif_2018,kharif,sugarcane,27.5297,68.7592,0.1491,0.1141,-0.232,0.1612,0.745,0.1061,0.037,0.0912,0.2151,30.0,328.7,21.6,Stressed
SD08,Jacobabad,Sindh,Kharif_2018,kharif,wheat,28.2769,68.4514,0.106,0.0891,-0.1975,0.1175,0.53,0.1298,0.0303,0.0715,0.1633,31.2,227.6,22.1,Diseased
SD10,Dadu,Sindh,Kharif_2018,kharif,wheat,26.7317,67.7753,0.1297,0.0999,-0.2213,0.1396,0.649,0.1206,0.0269,0.0772,0.1794,28.1,364.4,21.7,Diseased
SD13,Kashmore,Sindh,Kharif_2018,kharif,wheat,28.4475,69.5675,0.1445,0.0943,-0.2298,0.1526,0.722,0.1173,0.1543,0.0398,0.559,31.4,262.1,21.6,Diseased
SD12,Kamber,Sindh,Kharif_2018,kharif,wheat,27.5861,68.0017,0.1411,0.1049,-0.2222,0.1461,0.705,0.113,0.0461,0.0496,0.2138,27.9,287.0,21.7,Diseased
SD11,Ghotki,Sindh,Kharif_2018,kharif,cotton,28.0033,69.3161,0.149,0.1143,-0.2342,0.1627,0.745,0.1053,0.0342,0.0916,0.2256,28.5,270.3,21.6,Stressed
SD15,Naushahro Feroze,Sindh,Kharif_2018,kharif,sugarcane,26.8414,68.1175,0.1839,0.1411,-0.2634,0.197,0.92,0.1037,0.0596,0.1001,0.3042,30.8,275.3,21.1,Stressed
SD16,Sanghar,Sindh,Kharif_2018,kharif,cotton,26.0464,68.9486,0.1585,0.1159,-0.251,0.1679,0.792,0.1222,0.0366,0.1045,0.2215,29.3,222.2,21.3,Stressed
SD14,Matiari,Sindh,Kharif_2018,kharif,sugarcane,25.5975,68.4608,0.4049,0.2769,-0.4296,0.4132,2.024,-0.0135,0.1305,0.2164,0.5971,29.1,251.3,18.7,Healthy
SD19,Thatta,Sindh,Kharif_2018,kharif,cotton,24.7461,67.9239,0.1568,0.1171,-0.2384,0.1636,0.784,0.1165,0.0456,0.102,0.2351,29.0,254.9,21.5,Stressed
SD17,Shikarpur,Sindh,Kharif_2018,kharif,wheat,27.9569,68.6381,0.1109,0.0893,-0.2042,0.1147,0.555,0.1268,0.0304,0.0641,0.1675,29.7,275.6,22.0,Diseased
SD18,Tando Allahyar,Sindh,Kharif_2018,kharif,rice,25.4661,68.7178,0.1756,0.1285,-0.2574,0.1871,0.878,0.0968,0.0463,0.1127,0.2553,29.8,294.9,21.2,Stressed
SD20,Umerkot,Sindh,Kharif_2018,kharif,wheat,25.3619,69.7358,0.1746,0.1365,-0.2569,0.1884,0.873,0.1065,0.0451,0.0861,0.2533,28.9,279.6,21.2,Stressed
BL01,Quetta,Balochistan,Kharif_2018,kharif,wheat,30.1798,66.975,0.0892,0.0774,-0.1706,0.0957,0.446,0.1222,0.0195,0.062,0.1268,30.7,280.0,22.5,Diseased
BL03,Khuzdar,Balochistan,Kharif_2018,kharif,mango,27.8,66.6167,0.1218,0.1078,-0.2059,0.1251,0.609,0.116,0.0287,0.0806,0.1753,28.6,253.7,22.0,Diseased
BL02,Turbat,Balochistan,Kharif_2018,kharif,wheat,26.0021,63.0621,0.1276,0.1125,-0.1908,0.1284,0.638,0.1114,0.0247,0.0788,0.1716,31.5,292.1,22.2,Diseased
BL05,Zhob,Balochistan,Kharif_2018,kharif,wheat,31.3417,69.4486,0.1263,0.0971,-0.2061,0.1292,0.631,0.1222,0.0159,0.1024,0.1577,31.2,279.4,22.0,Diseased
BL04,Loralai,Balochistan,Kharif_2018,kharif,wheat,30.3724,68.5989,0.0917,0.0875,-0.1781,0.0942,0.458,0.1351,0.0132,0.0659,0.1192,31.1,235.3,22.4,Diseased
BL07,Sibi,Balochistan,Kharif_2018,kharif,cotton,29.5432,67.8772,0.1968,0.1613,-0.2793,0.2084,0.984,0.1016,0.0371,0.1225,0.245,28.6,261.8,20.9,Healthy
BL08,Pishin,Balochistan,Kharif_2018,kharif,wheat,30.5817,66.9956,0.117,0.1009,-0.2126,0.1221,0.585,0.1315,0.0237,0.0824,0.1587,32.9,343.0,21.9,Diseased
BL06,Mastung,Balochistan,Kharif_2018,kharif,mango,29.797,66.846,0.1309,0.1114,-0.2247,0.1363,0.654,0.1312,0.0209,0.0986,0.1678,28.6,301.6,21.7,Diseased
BL09,Kalat,Balochistan,Kharif_2018,kharif,wheat,29.0228,66.5906,0.1863,0.1463,-0.2705,0.1948,0.931,0.1122,0.028,0.1399,0.2309,31.5,306.1,21.0,Stressed
BL10,Gwadar,Balochistan,Kharif_2018,kharif,mango,25.1264,62.3255,-0.0555,0.0276,0.1216,-0.0348,-0.277,0.0998,0.1504,-0.3904,0.1245,27.0,225.4,26.7,Diseased
BL11,Chagai,Balochistan,Kharif_2018,kharif,wheat,29.1089,64.7983,0.049,0.0408,-0.161,0.0446,0.245,0.1649,0.0076,0.0381,0.0643,32.1,348.7,22.6,Diseased
BL12,Dera Bugti,Balochistan,Kharif_2018,kharif,wheat,29.0367,69.1583,0.1826,0.1571,-0.2856,0.1945,0.913,0.1351,0.0456,0.1015,0.2802,28.8,301.8,20.8,Stressed
BL15,Kharan,Balochistan,Kharif_2018,kharif,wheat,28.5833,65.4167,0.0769,0.0695,-0.1668,0.0751,0.384,0.1378,0.0141,0.0479,0.1036,29.2,271.5,22.5,Diseased
BL14,Jhal Magsi,Balochistan,Kharif_2018,kharif,wheat,28.2833,67.7333,0.0694,0.0548,-0.1924,0.0844,0.347,0.1812,0.0124,0.0519,0.0932,28.4,318.3,22.2,Diseased
BL17,Musakhel,Balochistan,Kharif_2018,kharif,wheat,30.6983,69.8361,0.1071,0.0734,-0.2043,0.1174,0.536,0.2201,0.0242,0.055,0.1592,32.6,231.9,22.0,Diseased
BL16,Lasbela,Balochistan,Kharif_2018,kharif,mango,26.215,66.6933,0.0718,0.05,-0.1598,0.0774,0.359,0.1937,0.0186,0.0387,0.1012,31.7,270.3,22.6,Diseased
BL13,Jaffarabad,Balochistan,Kharif_2018,kharif,cotton,28.8958,68.2706,0.0775,0.0676,-0.2109,0.0843,0.388,0.1836,0.0298,0.0306,0.136,28.4,254.9,21.9,Diseased
BL18,Nasirabad,Balochistan,Kharif_2018,kharif,cotton,28.4167,68.3833,0.0982,0.0834,-0.2069,0.1121,0.491,0.1511,0.248,0.065,0.6725,31.2,303.3,22.0,Diseased
BL22,Ziarat,Balochistan,Kharif_2018,kharif,mango,30.3819,67.7244,0.1993,0.1441,-0.2835,0.2087,0.997,0.1256,0.0263,0.1558,0.2419,31.4,305.3,20.8,Stressed
BL21,Washuk,Balochistan,Kharif_2018,kharif,wheat,27.5,64.0,0.0472,0.0382,-0.1436,0.0394,0.236,0.2226,0.0095,0.0259,0.0602,31.7,252.2,22.9,Diseased
KP01,Peshawar,KPK,Kharif_2018,kharif,wheat,34.015,71.5249,0.2518,0.1717,-0.3318,0.2669,1.259,0.0831,0.0574,0.1749,0.3573,28.8,257.0,20.1,Healthy
BL19,Nushki,Balochistan,Kharif_2018,kharif,wheat,29.5533,66.0211,0.0811,0.073,-0.1696,0.0793,0.405,0.1384,0.0166,0.051,0.1199,29.3,232.0,22.5,Diseased
KP02,Mardan,KPK,Kharif_2018,kharif,sugarcane,34.1986,72.0404,0.2659,0.1812,-0.314,0.2854,1.329,0.0723,0.0585,0.1469,0.3905,29.9,360.5,20.4,Healthy
KP03,Swat,KPK,Kharif_2018,kharif,rice,35.2227,72.4258,0.4681,0.2696,-0.4628,0.4868,2.34,-0.0501,0.1547,0.1799,0.6385,28.2,236.0,18.2,Healthy
BL20,Panjgur,Balochistan,Kharif_2018,kharif,wheat,26.9686,64.0994,0.0829,0.073,-0.1681,0.0877,0.415,0.1511,0.0136,0.0598,0.1123,32.4,270.2,22.5,Diseased
KP04,Charsadda,KPK,Kharif_2018,kharif,wheat,34.145,71.7305,0.2578,0.1744,-0.3116,0.2703,1.289,0.088,0.0617,0.1727,0.3732,27.7,328.9,20.4,Healthy
KP06,Abbottabad,KPK,Kharif_2018,kharif,wheat,34.1558,73.2194,0.4433,0.2537,-0.4595,0.4573,2.216,0.0158,0.0503,0.3867,0.543,30.7,303.4,18.3,Healthy
KP07,Dera Ismail Khan,KPK,Kharif_2018,kharif,wheat,31.8319,70.9018,0.0852,0.0656,-0.175,0.1037,0.426,0.142,0.0206,0.0438,0.1207,29.8,241.5,22.4,Diseased
KP09,Battagram,KPK,Kharif_2018,kharif,rice,34.6825,73.0253,0.3409,0.2019,-0.3908,0.3483,1.704,0.0888,0.0515,0.2976,0.4281,27.6,306.1,19.3,Healthy
KP08,Bannu,KPK,Kharif_2018,kharif,wheat,32.9892,70.6017,0.168,0.1219,-0.2468,0.1771,0.84,0.1158,0.0357,0.116,0.2368,28.7,352.9,21.4,Stressed
KP10,Buner,KPK,Kharif_2018,kharif,wheat,34.5133,72.5006,0.3835,0.2308,-0.4412,0.3989,1.918,0.0446,0.1289,0.2232,0.6139,31.5,272.1,18.5,Healthy
KP11,Chitral,KPK,Kharif_2018,kharif,mango,35.8511,71.7864,0.2844,0.1988,-0.3002,0.2856,1.422,-0.0194,0.0787,0.1607,0.4151,34.1,269.6,20.6,Healthy
KP05,Nowshera,KPK,Kharif_2018,kharif,sugarcane,34.0153,71.9747,0.1557,0.1103,-0.2154,0.1668,0.778,0.0832,0.0656,0.0346,0.3033,31.8,296.3,21.8,Stressed
KP12,Dir Lower,KPK,Kharif_2018,kharif,rice,34.7397,71.9006,0.2784,0.177,-0.3863,0.2933,1.392,0.1432,0.1214,0.1762,0.5145,30.2,243.2,19.3,Healthy
KP13,Hangu,KPK,Kharif_2018,kharif,wheat,33.5308,71.0586,0.3032,0.2006,-0.3587,0.3203,1.516,0.0852,0.0615,0.1905,0.4034,29.4,266.2,19.7,Healthy
KP16,Kohat,KPK,Kharif_2018,kharif,wheat,33.5869,71.4414,0.2656,0.1831,-0.3222,0.2865,1.328,0.0795,0.0463,0.1717,0.3449,29.9,289.7,20.3,Healthy
KP14,Haripur,KPK,Kharif_2018,kharif,sugarcane,33.9942,72.9317,0.2753,0.1802,-0.3154,0.2911,1.376,0.0597,0.0731,0.1289,0.4111,29.1,400.0,20.4,Healthy
KP17,Lakki Marwat,KPK,Kharif_2018,kharif,wheat,32.6072,70.9122,0.1508,0.1133,-0.2347,0.1628,0.754,0.1265,0.0397,0.1026,0.2301,25.7,259.5,21.5,Stressed
KP15,Karak,KPK,Kharif_2018,kharif,wheat,33.1169,71.0944,0.1504,0.113,-0.245,0.1624,0.752,0.1315,0.0438,0.1062,0.2402,31.6,279.6,21.4,Stressed
KP19,Mansehra,KPK,Kharif_2018,kharif,wheat,34.3297,73.2003,0.1956,0.1319,-0.2541,0.2056,0.978,0.0952,0.0344,0.1554,0.2517,30.3,232.4,21.3,Stressed
KP18,Malakand,KPK,Kharif_2018,kharif,rice,34.5653,71.9306,0.4605,0.2635,-0.4725,0.4703,2.302,-0.0115,0.1109,0.2617,0.6008,33.4,279.1,18.1,Healthy
KP22,Tank,KPK,Kharif_2018,kharif,wheat,32.2167,70.3833,0.1815,0.1372,-0.2685,0.1956,0.908,0.1221,0.0436,0.1014,0.255,28.4,199.7,21.1,Stressed
KP20,Shangla,KPK,Kharif_2018,kharif,rice,34.9167,72.8333,0.5432,0.3317,-0.5529,0.5577,2.716,-0.009,0.081,0.4477,0.692,30.6,250.3,16.9,Healthy
KP23,Tor Ghar,KPK,Kharif_2018,kharif,rice,34.7167,73.0833,0.5002,0.2997,-0.5338,0.5169,2.501,0.008,0.1304,0.2821,0.6244,26.4,283.3,17.2,Healthy
KP21,Swabi,KPK,Kharif_2018,kharif,sugarcane,34.12,72.47,0.2778,0.1825,-0.3341,0.2972,1.389,0.0869,0.0848,0.1607,0.4691,29.1,179.9,20.1,Healthy
PB02,Faisalabad,Punjab,Rabi_2019,rabi,cotton,31.4187,73.0791,0.1535,0.0869,-0.2155,0.1538,0.768,0.0724,0.0499,0.0136,0.2166,17.4,93.5,21.8,Diseased
PB05,Rawalpindi,Punjab,Rabi_2019,rabi,wheat,33.5651,73.0169,0.1815,0.1213,-0.241,0.1824,0.908,0.0839,0.0497,0.1098,0.2802,15.9,167.7,21.5,Stressed
PB01,Lahore,Punjab,Rabi_2019,rabi,wheat,31.5204,74.3587,0.2191,0.1341,-0.2619,0.2239,1.096,0.046,0.0514,0.1232,0.3104,17.4,131.0,21.1,Healthy
PB06,Sialkot,Punjab,Rabi_2019,rabi,rice,32.4945,74.5229,0.152,0.0891,-0.2084,0.1568,0.76,0.0849,0.0391,0.0228,0.2367,17.3,82.7,21.9,Stressed
PB03,Multan,Punjab,Rabi_2019,rabi,wheat,30.1978,71.4711,0.0991,0.0694,-0.1848,0.1039,0.495,0.1101,0.0222,0.049,0.1373,18.2,112.1,22.3,Diseased
PB07,Bahawalpur,Punjab,Rabi_2019,rabi,cotton,29.3956,71.6836,0.2054,0.1434,-0.2635,0.2135,1.027,0.0764,0.0426,0.1124,0.2768,19.9,120.6,21.1,Healthy
PB04,Gujranwala,Punjab,Rabi_2019,rabi,rice,32.1877,74.1945,0.1715,0.1039,-0.2351,0.1708,0.858,0.0701,0.0512,0.0295,0.2683,19.7,127.0,21.5,Stressed
PB08,Sargodha,Punjab,Rabi_2019,rabi,wheat,32.0836,72.6711,0.1821,0.1073,-0.2592,0.183,0.91,0.0919,0.0357,0.124,0.2514,18.6,130.3,21.2,Stressed
PB11,Jhang,Punjab,Rabi_2019,rabi,wheat,31.2681,72.3181,0.1596,0.0996,-0.2364,0.1655,0.798,0.0958,0.0404,0.0677,0.2201,20.5,89.3,21.5,Stressed
PB09,Sahiwal,Punjab,Rabi_2019,rabi,sugarcane,30.6706,73.1064,0.2595,0.164,-0.3078,0.2652,1.298,0.0466,0.0619,0.0824,0.3624,19.2,123.6,20.5,Healthy
PB10,Rahim Yar Khan,Punjab,Rabi_2019,rabi,cotton,28.4202,70.2952,0.1492,0.1038,-0.2276,0.1483,0.746,0.0974,0.031,0.0895,0.2054,21.2,122.3,21.6,Diseased
PB12,Sheikhupura,Punjab,Rabi_2019,rabi,rice,31.7167,73.985,0.1844,0.1114,-0.2488,0.1837,0.922,0.0682,0.0585,0.016,0.284,19.1,143.0,21.3,Stressed
PB14,Pakpattan,Punjab,Rabi_2019,rabi,cotton,30.3436,73.3873,0.1372,0.0977,-0.2062,0.1394,0.686,0.0991,0.0325,0.0653,0.2033,19.7,123.1,22.0,Diseased
PB13,Okara,Punjab,Rabi_2019,rabi,wheat,30.8107,73.4597,0.1233,0.0803,-0.2033,0.1248,0.616,0.112,0.0356,0.0582,0.2322,17.8,112.5,22.0,Diseased
PB15,Attock,Punjab,Rabi_2019,rabi,wheat,33.7667,72.3667,0.2755,0.1693,-0.3244,0.2808,1.377,0.0758,0.071,0.0992,0.4008,19.1,138.5,20.2,Healthy
PB16,Bahawalnagar,Punjab,Rabi_2019,rabi,cotton,29.9958,73.2531,0.1547,0.108,-0.2221,0.1579,0.773,0.0958,0.0323,0.0707,0.2164,19.5,126.3,21.7,Stressed
PB19,DG Khan,Punjab,Rabi_2019,rabi,wheat,30.0496,70.6358,0.1794,0.1213,-0.2439,0.1787,0.897,0.0761,0.0352,0.1142,0.2432,17.0,122.9,21.4,Stressed
PB20,Gujrat,Punjab,Rabi_2019,rabi,rice,32.5736,74.0789,0.1248,0.077,-0.1797,0.1303,0.624,0.0787,0.0327,0.0698,0.1989,19.5,127.8,22.3,Diseased
PB17,Chakwal,Punjab,Rabi_2019,rabi,wheat,32.9328,72.8553,0.1774,0.1107,-0.2475,0.1786,0.887,0.1004,0.0424,0.1156,0.2581,18.7,141.5,21.4,Stressed
PB18,Chiniot,Punjab,Rabi_2019,rabi,sugarcane,31.7192,72.9783,0.1451,0.0848,-0.2304,0.149,0.726,0.1003,0.0475,-0.0105,0.2013,19.5,72.2,21.6,Diseased
PB21,Hafizabad,Punjab,Rabi_2019,rabi,rice,32.0708,73.6886,0.1437,0.0869,-0.214,0.1411,0.719,0.0759,0.0461,0.0405,0.2181,18.5,110.1,21.8,Diseased
PB24,Khushab,Punjab,Rabi_2019,rabi,wheat,32.2989,72.3522,0.1925,0.1207,-0.2659,0.1911,0.963,0.0808,0.0405,0.1258,0.2668,19.8,132.8,21.1,Stressed
PB22,Kasur,Punjab,Rabi_2019,rabi,rice,31.1181,74.4503,0.1293,0.0803,-0.1996,0.1283,0.647,0.105,0.0282,0.072,0.1798,18.0,104.5,22.1,Diseased
PB23,Khanewal,Punjab,Rabi_2019,rabi,wheat,30.3014,71.9322,0.2356,0.1611,-0.2993,0.2425,1.178,0.061,0.0619,0.1066,0.3535,20.2,83.7,20.6,Healthy
PB25,Layyah,Punjab,Rabi_2019,rabi,cotton,30.9617,70.9439,0.1313,0.0904,-0.1951,0.1299,0.656,0.0877,0.0336,0.0575,0.1915,19.6,107.3,22.1,Diseased
PB27,Mandi Bahauddin,Punjab,Rabi_2019,rabi,sugarcane,32.5864,73.4917,0.19,0.1156,-0.2499,0.192,0.95,0.0722,0.0422,0.1225,0.2591,17.1,111.8,21.3,Stressed
PB28,Mianwali,Punjab,Rabi_2019,rabi,wheat,32.5853,71.5436,0.2696,0.1702,-0.3204,0.2747,1.348,0.0586,0.0565,0.1751,0.3844,18.6,122.6,20.3,Healthy
PB26,Lodhran,Punjab,Rabi_2019,rabi,wheat,29.5333,71.6333,0.1802,0.1335,-0.2449,0.1787,0.901,0.0859,0.0403,0.108,0.2542,19.4,102.1,21.4,Stressed
